id,book_id,authors,original_publication_year,original_title,language_code,average_rating,ratings_count,,,,,,,,,,,,,,,
1648,505304,"Janette Sebring Lowrey, Gustaf Tenggren",1942,The Poky Little Puppy (a Little Golden Book),eng,4.08,62571,,,,,,,,,,,,,,,
1649,5196,Maeve Binchy,1998,Tara Road,eng,3.88,60154,,,,,,,,,,,,,,,
1650,37677,Jack London,1906,The Call of the Wild / White Fang,eng,4.08,61126,,,,,,,,,,,,,,,
1651,13188676,Tahereh Mafi,2014,"Ignite Me (Shatter Me, #3)",eng,4.44,83767,,,,,,,,,,,,,,,
1652,568645,Ally Carter,2007,Cross My Heart and Hope to Spy,en-US,4.13,69733,,,,,,,,,,,,,,,
1653,285205,Patricia Briggs,2007,Blood Bound,eng,4.31,84677,,,,,,,,,,,,,,,
1654,12216302,Jim Butcher,2012,Cold Days,en-US,4.51,57779,,,,,,,,,,,,,,,
1655,17204,Kate Jacobs,2006,The Friday Night Knitting Club,eng,3.41,60812,,,,,,,,,,,,,,,
1656,38743,James Herriot,1973,All Things Bright and Beautiful,en-US,4.3,57626,,,,,,,,,,,,,,,
1657,6759,David Foster Wallace,1996,Infinite Jest,en-US,4.31,46742,,,,,,,,,,,,,,,
1658,18297707,Emma Chase,2013,Tangled,eng,4.12,59705,,,,,,,,,,,,,,,
1659,530965,John Wyndham,1951,The Day of the Triffids,eng,4,58945,,,,,,,,,,,,,,,
1660,9850443,"Patrick deWitt, Marcelo Barbão",2011,The Sisters Brothers,eng,3.83,51694,,,,,,,,,,,,,,,
1661,6905012,Shilpi Somaya Gowda,2010,Secret Daughter,en-US,3.97,52734,,,,,,,,,,,,,,,
1662,6693,"Roald Dahl, Quentin Blake",1970,Fantastic Mr Fox,eng,4.03,66015,,,,,,,,,,,,,,,
1663,68591,"Paulo Coelho, Montserrat Mira",1990,Brida,por,3.46,45905,,,,,,,,,,,,,,,
1664,18521,Virginia Woolf,1929,A Room of One's Own,eng,4.1,59868,,,,,,,,,,,,,,,
1665,1268479,Brandon Sanderson,2009,Warbreaker,eng,4.22,55948,,,,,,,,,,,,,,,
1666,42038,"William Shakespeare, Katherine Duncan-Jones",1592,Sonnets,en-US,4.24,58291,,,,,,,,,,,,,,,
1667,8492856,Sarah Dessen,2011,What Happened to Goodbye,eng,3.97,69636,,,,,,,,,,,,,,,
1668,23437156,Leigh Bardugo,2015,Six of Crows,eng,4.46,90202,,,,,,,,,,,,,,,
1669,17020,Maureen Johnson,2005,13 Little Blue Envelopes,eng,3.65,66950,,,,,,,,,,,,,,,
1670,104189,"Ron Hall, Denver Moore, Lynn Vincent",2005,Same Kind of Different as Me,en-US,4.21,52964,,,,,,,,,,,,,,,
1671,23734628,Rainbow Rowell,2015,Carry On,eng,4.19,46197,,,,,,,,,,,,,,,
1672,10235,Tracy Kidder,2003,"Mountains Beyond Mountains: The Quest of Dr. Paul Farmer, a Man Who Would Cure the World",eng,4.21,53019,,,,,,,,,,,,,,,
1673,18149927,Jodi Ellen Malpas,2013,Beneath This Man ,eng,4.3,44170,,,,,,,,,,,,,,,
1674,9579634,Mark  Lawrence,2011,Prince of Thorns,eng,3.87,54173,,,,,,,,,,,,,,,
1675,5187,Jane Hamilton,1988,The Book of Ruth,en-US,3.82,56842,,,,,,,,,,,,,,,
1677,7661,Michael Crichton,2006,Next,en-US,3.48,53487,,,,,,,,,,,,,,,
1679,27494,Walt Whitman,1855,Leaves of Grass,eng,4.12,57763,,,,,,,,,,,,,,,
1680,114159,Nora Roberts,2004,Blue Dahlia,eng,4.11,57413,,,,,,,,,,,,,,,
1681,32067,"D.H. Lawrence, Doris Lessing, Chester Brown",1928,Lady Chatterley's Lover,eng,3.49,46541,,,,,,,,,,,,,,,
1682,10079321,Lev Grossman,2011,The Magician King,en-US,3.9,52061,,,,,,,,,,,,,,,
1683,1171,Michael   Lewis,1989,Liar's Poker: Rising Through the Wreckage on Wall Street,en-US,4.16,22315,,,,,,,,,,,,,,,
1685,10915,Jodi Picoult,2001,Salem Falls,en-US,3.8,59930,,,,,,,,,,,,,,,
1686,189802,"David Eddings, Leigh Eddings",1995,Belgarath the Sorcerer,en-US,4.07,59737,,,,,,,,,,,,,,,
1687,53764,Frank Herbert,1977,The Great Dune Trilogy,en-GB,4.35,51454,,,,,,,,,,,,,,,
1688,25893709,"Elizabeth Strout, Goran Skrobonja",2016,My Name Is Lucy Barton,eng,3.51,49578,,,,,,,,,,,,,,,
1689,1158967,Sarah Addison Allen,2007,Garden Spells,eng,4.06,65409,,,,,,,,,,,,,,,
1690,8058301,Jim Butcher,2011,Ghost Story,eng,4.25,59657,,,,,,,,,,,,,,,
1691,36529,Frederick Douglass,1845,Narrative of the Life of Frederick Douglass,eng,3.97,55576,,,,,,,,,,,,,,,
1692,10412,"Greg Behrendt, Liz Tuccillo",2004,He's Just Not That Into You: The No-Excuses Truth to Understanding Guys,eng,3.65,49015,,,,,,,,,,,,,,,
1693,44659,David Eddings,1982,Pawn of Prophecy,eng,4.16,67451,,,,,,,,,,,,,,,
1694,40317,Janet Evanovich,2007,Lean Mean Thirteen,en-US,4.08,73839,,,,,,,,,,,,,,,
1695,41684,"Rudyard Kipling, Alev Lytle Croutier",1895,The Jungle Books,eng,4,68750,,,,,,,,,,,,,,,
1696,27266,Rachel Caine,2006,Glass Houses,en-US,3.92,77454,,,,,,,,,,,,,,,
1698,342445,"Peter David, Robin Furth, Jae Lee, Richard Isanove, Stephen King",2007,The Dark Tower: The Gunslinger Born,eng,4.18,60746,,,,,,,,,,,,,,,
1699,21104828,Kate Morton,2015,The Lake House,eng,4.04,46348,,,,,,,,,,,,,,,
1700,15811545,Ruth Ozeki,2013,A Tale for the Time Being,eng,3.98,51580,,,,,,,,,,,,,,,
1702,17200687,"Jay Crownover, Charlotte Connan de vries",2012,Rule,eng,4.16,79077,,,,,,,,,,,,,,,
1703,17799,"Haruki Murakami, Philip Gabriel",1992," 国境の南、太陽の西 [Kokkyō no minami, taiyō no nishi]",eng,3.87,47812,,,,,,,,,,,,,,,
1704,9592,Kurt Vonnegut Jr.,1961,Mother Night,en-US,4.21,52249,,,,,,,,,,,,,,,
1705,28815,Robert B. Cialdini,1984,Influence: The Psychology of Persuasion,eng,4.18,45874,,,,,,,,,,,,,,,
1707,232576,Louise Fitzhugh,1964,Harriet the Spy,eng,3.96,77575,,,,,,,,,,,,,,,
1708,20821087,Sarah Waters,2014,The Paying Guests,en-US,3.39,44839,,,,,,,,,,,,,,,
1709,16433,Dean Koontz,2005,Forever Odd,en-US,3.96,54958,,,,,,,,,,,,,,,
1710,7507825,Bill Bryson,2010,At Home: A Short History of Private Life,eng,3.96,55296,,,,,,,,,,,,,,,
1712,338691,Louise Penny,2005,Still Life,eng,3.91,59317,,,,,,,,,,,,,,,
1714,12557,Amy Tan,1991,The Kitchen God's Wife,en-US,3.98,58836,,,,,,,,,,,,,,,
1715,943402,John Ajvide Lindqvist,2004,Låt den rätte komma in,eng,4.07,52518,,,,,,,,,,,,,,,
1716,12971616,Pittacus Lore,2012,The Rise of Nine,eng,4.2,70196,,,,,,,,,,,,,,,
1718,5454,Ann Brashares,2003,The Second Summer of the Sisterhood,en-US,3.78,67357,,,,,,,,,,,,,,,
1719,32435,Dean Koontz,1983,Phantoms,en-US,3.93,56287,,,,,,,,,,,,,,,
1721,175510,Oswald Chambers,1926,My Utmost for His Highest,eng,4.39,47720,,,,,,,,,,,,,,,
1722,34494,Terry Pratchett,2003,The Wee Free Men,eng,4.25,63635,,,,,,,,,,,,,,,
1723,11710373,Diana Gabaldon,2014,Written in My Own Heart's Blood,eng,4.5,46663,,,,,,,,,,,,,,,
1724,7402393,Andrea Cremer,2010,Nightshade,eng,4.03,69534,,,,,,,,,,,,,,,
1726,100464,Cornelia Funke,1997,Drachenreiter,eng,3.94,61387,,,,,,,,,,,,,,,
1727,357,Douglas Adams,1988,The Long Dark Tea-Time of the Soul,en-US,4.05,59276,,,,,,,,,,,,,,,
1728,22544764,Naomi Novik,2015,Uprooted,eng,4.13,61454,,,,,,,,,,,,,,,
1729,22816087,Neal Stephenson,2015,Seveneves,eng,3.98,44612,,,,,,,,,,,,,,,
1730,16278318,Ernest Cline,2015,Armada,en-GB,3.49,49958,,,,,,,,,,,,,,,
1731,6736971,Peter V. Brett,2010,The Desert Spear,eng,4.24,53143,,,,,,,,,,,,,,,
1732,209194,Agatha Christie,1924,The Man in the Brown Suit,eng,3.97,56053,,,,,,,,,,,,,,,
1733,5352,John Grisham,2002,The Summons,eng,3.68,53304,,,,,,,,,,,,,,,
1734,139069,Alfred Lansing,1959,Endurance: Shackleton's incredible voyage,eng,4.36,50142,,,,,,,,,,,,,,,
1735,23220,Meg Cabot,2005,"Size 12 Is Not Fat (Heather Wells, #1)",en-US,3.75,66089,,,,,,,,,,,,,,,
1736,27833670,Blake Crouch,2016,Dark Matter,eng,4.11,63814,,,,,,,,,,,,,,,
1737,23174274,Victoria Aveyard,2016,Glass Sword,eng,3.95,78405,,,,,,,,,,,,,,,
1738,5310515,Rebecca Stead,2009,When You Reach Me,en-US,4.08,64430,,,,,,,,,,,,,,,
1739,2666,Tom Wolfe,1987,The Bonfire of the Vanities,eng,3.81,52062,,,,,,,,,,,,,,,
1740,23899174,Judy Blume,2015,In the Unlikely Event,eng,3.51,40885,,,,,,,,,,,,,,,
1741,131359,Agatha Christie,1937,Death on the Nile,eng,4.06,64949,,,,,,,,,,,,,,,
1742,207153,Phyllis Reynolds Naylor,1991,Shiloh,eng,3.91,59585,,,,,,,,,,,,,,,
1743,14061955,Leigh Bardugo,2013,Siege and Storm,eng,4.08,78658,,,,,,,,,,,,,,,
1744,465226,"Jo Nesbø, Don Bartlett",2000,"Rødstrupe (Harry Hole, #3) ",eng,3.94,49999,,,,,,,,,,,,,,,
1745,6050678,Scott Westerfeld,2009,Leviathan,en-US,3.91,69065,,,,,,,,,,,,,,,
1746,13153,James Patterson,1995,Hide and Seek,en-US,4.1,53038,,,,,,,,,,,,,,,
1748,14756,Jennifer Weiner,2005,Goodnight Nobody,en-US,3.64,51748,,,,,,,,,,,,,,,
1749,263050,Ben Sherwood,2004,The Death and Life of Charlie St. Cloud,eng,4.01,46361,,,,,,,,,,,,,,,
1750,4866,Dale Carnegie,1944,How to Stop Worrying and Start Living,en-GB,4.08,46797,,,,,,,,,,,,,,,
1751,114145,Nora Roberts,1994,Born in Fire ,en-US,4.21,56901,,,,,,,,,,,,,,,
1752,77262,Barbara Kingsolver,1990,Animal Dreams,eng,4.05,51007,,,,,,,,,,,,,,,
1753,11561469,Rebecca Donovan,2011,Reason to Breathe,eng,4.23,68676,,,,,,,,,,,,,,,
1754,6485421,Cassandra Clare,2009,The Mortal Instruments Boxed Set: City of Bones; City of Ashes; City of Glass,eng,4.57,55518,,,,,,,,,,,,,,,
1755,14554,Sidney Sheldon,1985,If Tomorrow Comes,eng,4.01,44722,,,,,,,,,,,,,,,
1756,276287,"M.C. Escher, Bruce Brooks Pfeiffer",1956,M.C. Escher: grafiek en tekeningen,eng,3.93,50047,,,,,,,,,,,,,,,
1757,27252,Donna Woolfolk Cross,1996,Pope Joan,eng,4.06,51385,,,,,,,,,,,,,,,
1758,6259,Sebastian Faulks,1993,Birdsong,eng,4.07,49930,,,,,,,,,,,,,,,
1759,121127,Terry Goodkind,2000,"Faith of the Fallen  (Sword of Truth, #6)",en-US,4.11,53676,,,,,,,,,,,,,,,
1760,7243142,Brandon Mull,2010,"Fablehaven: Keys to the Demon Prison (Fablehaven, #5)",eng,4.42,58481,,,,,,,,,,,,,,,
1761,6346975,Joshua Foer,2011,Moonwalking with Einstein: The Art and Science of Remembering Everything,eng,3.85,48816,,,,,,,,,,,,,,,
1762,5176,Sue Miller,1998,While I Was Gone,eng,3.67,52244,,,,,,,,,,,,,,,
1763,33668,"James Patterson, Maxine Paetro",2005,"4th of July (Women's Murder Club, #4)",eng,4.04,55637,,,,,,,,,,,,,,,
1764,2179276,Eoin Colfer,2008,The Time Paradox,en-US,4.07,61987,,,,,,,,,,,,,,,
1766,12680907,Kristin Cashore,2012,Bitterblue,eng,4.01,74479,,,,,,,,,,,,,,,
1767,6604794,Jandy Nelson,2010,The Sky Is Everywhere,eng,4.04,61937,,,,,,,,,,,,,,,
1768,34504,Terry Pratchett,1988,Wyrd Sisters,eng,4.11,60472,,,,,,,,,,,,,,,
1769,17617277,Katy Evans,2013,Real,eng,4.21,83000,,,,,,,,,,,,,,,
1770,15729539,Joe Hill,2013,NOS4A2,eng,4.06,50181,,,,,,,,,,,,,,,
1771,337113,"Anne Brontë, Stevie Davies",1848,The Tenant of Wildfell Hall,eng,3.91,59408,,,,,,,,,,,,,,,
1772,272895,"Walter Farley, Keith Ward",1941,The Black Stallion,eng,4.18,60720,,,,,,,,,,,,,,,
1773,13600318,S.C. Stephens,2013,Reckless,en-US,4.42,69657,,,,,,,,,,,,,,,
1774,65111,"Lemony Snicket, Brett Helquist",2004,The Grim Grotto,en-US,3.99,73492,,,,,,,,,,,,,,,
1775,581409,Tomie dePaola,1975,Strega Nona,eng,4.22,65259,,,,,,,,,,,,,,,
1776,11381643,R.L. Mathewson,2011,Playing for Keeps,eng,4.08,85266,,,,,,,,,,,,,,,
1777,187633,"David Bayles, Ted Orland",1993,Art & Fear: Observations on the Perils (and Rewards) of Artmaking,eng,3.67,47688,,,,,,,,,,,,,,,
1779,11918,Kelley Armstrong,2001,Bitten,eng,4.06,71988,,,,,,,,,,,,,,,
1780,8705784,C.C. Hunter,2011,Born at Midnight,en-US,4.13,68084,,,,,,,,,,,,,,,
1781,191113,Mo Willems,2003,Don't Let the Pigeon Drive the Bus,eng,4.29,59698,,,,,,,,,,,,,,,
1782,17347389,Maggie Stiefvater,2013,The Dream Thieves,eng,4.27,75637,,,,,,,,,,,,,,,
1783,264,"Henry James, Patricia Crick",1881,The Portrait of a Lady,eng,3.76,55019,,,,,,,,,,,,,,,
1785,99300,Charlotte Perkins Gilman,1892,The Yellow Wallpaper,eng,4.02,64690,,,,,,,,,,,,,,,
1786,26245850,Noah Hawley,2016,Before the Fall,eng,3.76,48807,,,,,,,,,,,,,,,
1787,20317106,محمد صادق,2014,هيبتا,ara,3.82,42978,,,,,,,,,,,,,,,
1788,24813,Bill Watterson,1995,The Calvin and Hobbes Tenth Anniversary Book,eng,4.63,48280,,,,,,,,,,,,,,,
1789,4325,Sarah Dessen,2000,Dreamland ,eng,3.91,64082,,,,,,,,,,,,,,,
1790,14568987,B.A. Shapiro,2012,The Art Forger,en-US,3.69,47873,,,,,,,,,,,,,,,
1791,248483,Shannon Hale,2007,Austenland,en-US,3.54,66400,,,,,,,,,,,,,,,
1792,18749,Chimamanda Ngozi Adichie,2006,Half of a Yellow Sun,eng,4.28,46716,,,,,,,,,,,,,,,
1793,105578,Chetan Bhagat,2005,One Night @ The Call Center,eng,2.47,40718,,,,,,,,,,,,,,,
1794,23209927,Sara Gruen,2015,At the Water's Edge,eng,3.65,44956,,,,,,,,,,,,,,,
1795,11607,"Richard Bachman, Stephen King",1982,The Running Man,eng,3.8,62268,,,,,,,,,,,,,,,
1796,68210,Marilynne Robinson,2004,Gilead,en-US,3.84,54081,,,,,,,,,,,,,,,
1797,2794,Thomas Pynchon,1966,The Crying of Lot 49,en-US,3.7,48692,,,,,,,,,,,,,,,
1798,11389875,Ken Follett,2014,Edge of Eternity,eng,4.04,21459,,,,,,,,,,,,,,,
1799,8428064,Rachel Hawkins,2011,Demonglass,en-US,4.13,74589,,,,,,,,,,,,,,,
1800,22590,"Philip K. Dick, David Alabort, Manuel Espín",1969,Ubik,spa,4.1,48256,,,,,,,,,,,,,,,
1801,15575,Terry Brooks,1977,The Sword of Shannara,eng,3.76,58967,,,,,,,,,,,,,,,
1802,32418,Thomas Harris,1999,Hannibal,eng,3.72,57569,,,,,,,,,,,,,,,
1803,395871,L.J. Smith,2007,The Awakening and the Struggle,en-US,3.67,68651,,,,,,,,,,,,,,,
1804,1466455,Liane Moriarty,2003,Three Wishes,en-US,3.76,40569,,,,,,,,,,,,,,,
1805,3575676,L.J. Smith,2009,"Night World, No. 3",en-US,4.2,58232,,,,,,,,,,,,,,,
1806,5174,Ann-Marie MacDonald,1996,Fall on Your Knees,eng,3.95,50446,,,,,,,,,,,,,,,
1807,10626594,Maggie Stiefvater,2011,The Scorpio Races,eng,4.08,70335,,,,,,,,,,,,,,,
1808,18966806,Pierce Brown,2016,Morning Star,eng,4.5,47736,,,,,,,,,,,,,,,
1809,201341,Brian Jacques,1988,Mossflower,en-US,4.09,56860,,,,,,,,,,,,,,,
1810,23848559,Jenny  Lawson,2015,Furiously Happy,eng,3.93,59743,,,,,,,,,,,,,,,
1811,6420,Janet Evanovich,2002,Visions of Sugar Plums,en-US,3.68,62726,,,,,,,,,,,,,,,
1812,13810,Raymond E. Feist,1982,"Magician: Master (The Riftwar Saga, #2)",en-US,4.25,53878,,,,,,,,,,,,,,,
1813,15505346,Tracey Garvis-Graves,2011,On the Island,eng,4.13,28651,,,,,,,,,,,,,,,
1814,8492768,Lisa Genova,2011,Left Neglected,eng,3.95,52095,,,,,,,,,,,,,,,
1815,5509,"Miep Gies, Alison Leslie Gold",1987,Anne Frank Remembered,eng,4.26,50412,,,,,,,,,,,,,,,
1816,13055592,John Scalzi,2012,Redshirts,en-US,3.84,53746,,,,,,,,,,,,,,,
1817,41716,Clive Cussler,1992,Sahara,spa,3.95,47054,,,,,,,,,,,,,,,
1818,2168860,Jeaniene Frost,2008,One Foot in the Grave,eng,4.31,76368,,,,,,,,,,,,,,,
1819,1282954,Liane Moriarty,2006,The Last Anniversary,eng,3.72,35325,,,,,,,,,,,,,,,
1820,5047880,Michael  Grant,2009,Hunger ,eng,4.02,60519,,,,,,,,,,,,,,,
1821,2292384,Janet Evanovich,2008,Fearless Fourteen,en-US,4.02,70806,,,,,,,,,,,,,,,
1822,12615008,Chetan Bhagat,2011,"Revolution 2020: Love, Corruption, Ambition",eng,3.07,42845,,,,,,,,,,,,,,,
1823,160629,"Michael Bond, Peggy Fortnum",1958,A Bear Called Paddington,eng,4.21,62590,,,,,,,,,,,,,,,
1824,162089,Sara Shepard,2007,Flawless,en-US,3.96,59403,,,,,,,,,,,,,,,
1825,91253,Beverly Cleary,1981,"Ramona Quimby, Age 8",eng,4.08,58135,,,,,,,,,,,,,,,
1827,65118,"Lemony Snicket, Brett Helquist",2001,The Hostile Hospital,en-GB,3.95,66327,,,,,,,,,,,,,,,
1828,330744,Rumiko Takahashi,1997,犬夜叉 1,eng,4.26,45993,,,,,,,,,,,,,,,
1829,226162,David Seltzer,1976,The Omen,en-US,3.99,49935,,,,,,,,,,,,,,,
1830,6134826,Alyson Noel,2009,Blue Moon,eng,3.61,74367,,,,,,,,,,,,,,,
1831,12849385,David Baldacci,2012,The Innocent,en-US,4.1,46216,,,,,,,,,,,,,,,
1832,2161733,Tom Rob Smith,2008,Child 44,eng,4.08,46734,,,,,,,,,,,,,,,
1833,348225,Nancy E. Turner,1998,"These Is My Words: The Diary of Sarah Agnes Prine, 1881-1901, Arizona Territories",eng,4.35,44669,,,,,,,,,,,,,,,
1834,23751850,Liane Moriarty,2011,The Hypnotist's Love Story,en-CA,3.69,34107,,,,,,,,,,,,,,,
1835,4008,"Paulo Coelho, Amanda Hopkinson, Nick Caistor",2000,O Demônio e a Srta. Prym,eng,3.59,42286,,,,,,,,,,,,,,,
1836,18419,"Audrey Penn, Ruth E. Harper, Nancy M. Leak",1993,The Kissing Hand,en-GB,4.41,51219,,,,,,,,,,,,,,,
1837,17306293,Hugh Howey,2013,Shift,en-US,4.12,46518,,,,,,,,,,,,,,,
1838,8357992,Lee Child,2010,Worth Dying For,eng,4.2,47296,,,,,,,,,,,,,,,
1839,454856,John Elder Robison,2007,Look Me in the Eye: My Life with Asperger's,en-US,3.91,48189,,,,,,,,,,,,,,,
1840,84136,Sherrilyn Kenyon,2002,Fantasy Lover,eng,4.17,70274,,,,,,,,,,,,,,,
1841,2029177,"James Patterson, Gabrielle Charbonnet",2008,Sundays at Tiffany's,eng,3.74,51720,,,,,,,,,,,,,,,
1842,111180,Jodi Picoult,2002,Perfect Match,eng,3.93,52168,,,,,,,,,,,,,,,
1843,9844,Curtis Sittenfeld,2005,Prep,eng,3.36,50598,,,,,,,,,,,,,,,
1844,96647,"Anthony Kiedis, Larry Sloman",2004,Scar Tissue,eng,4.1,45203,,,,,,,,,,,,,,,
1845,58027,"Margaret Atwood, Brigitte Walitzek",1996,Alias Grace,ger,3.97,51511,,,,,,,,,,,,,,,
1846,17876893,Sylvia Day,2014,Captivated by You,eng,4.06,57831,,,,,,,,,,,,,,,
1847,29946,Richard Bach,1977,Illusions: The Adventures of a Reluctant Messiah,eng,4.14,44569,,,,,,,,,,,,,,,
1848,6381205,Gail Carriger,2009,Soulless,eng,3.91,73051,,,,,,,,,,,,,,,
1849,17623975,Gayle Forman,2013,Just One Day,eng,4.02,47674,,,,,,,,,,,,,,,
1850,1661957,Lisa McMann,2008,Wake,eng,3.75,69046,,,,,,,,,,,,,,,
1851,7170627,Siddhartha Mukherjee,2010,The Emperor of All Maladies: A Biography of Cancer,eng,4.29,48117,,,,,,,,,,,,,,,
1852,270804,Ellen Hopkins,2007,"Glass (Crank, #2)",eng,4.28,51726,,,,,,,,,,,,,,,
1853,760,"Gabriel García Márquez, Edith Grossman",2004,Memoria de mis putas tristes,eng,3.59,33534,,,,,,,,,,,,,,,
1854,10872085,Jeffrey Archer,2011,Only Time Will Tell,eng,4.04,41187,,,,,,,,,,,,,,,
1855,773038,Deepak Chopra,2013,The Seven Spiritual Laws of Success: A Practical Guide to the Fulfillment of Your Dreams,en-US,4.07,41427,,,,,,,,,,,,,,,
1856,79790,Augusten Burroughs,2004,Magical Thinking: True Stories,en-US,3.96,45554,,,,,,,,,,,,,,,
1857,13835,Tamora Pierce,1984,In the Hand of the Goddess,eng,4.25,66382,,,,,,,,,,,,,,,
1860,8835379,"Kerstin Gier, Anthea Bell",2009,Rubinrot,en-US,4.12,62978,,,,,,,,,,,,,,,
1861,6581511,Alyson Noel,2009,Shadowland,eng,3.66,68104,,,,,,,,,,,,,,,
1862,216443,Timothy Zahn,1991,Heir to the Empire,eng,4.12,50300,,,,,,,,,,,,,,,
1863,13837,Tamora Pierce,1988,Lioness Rampant,en-US,4.28,65027,,,,,,,,,,,,,,,
1864,259538,Robin Cook,1987,Outbreak,eng,3.96,48357,,,,,,,,,,,,,,,
1865,129603,Louise L. Hay,1984,You Can Heal Your Life,eng,4.14,44445,,,,,,,,,,,,,,,
1867,9496240,"Oliver Pötzsch, Lee Chadeayne",2008,"Die Henkerstochter (Band 1 aus der Reihe ""Die Henkerstochter-Saga)",eng,3.71,49994,,,,,,,,,,,,,,,
1868,14064,Richard Matheson,1954,I Am Legend ,eng,4.07,46845,,,,,,,,,,,,,,,
1869,150739,"Patricia C. Wrede, Peter de Sève",1990,Dealing with Dragons,en-US,4.14,67663,,,,,,,,,,,,,,,
1870,455925,Lee Child,2000,The Visitor,en-US,4.08,44681,,,,,,,,,,,,,,,
1871,37301,John Sandford,1989,Rules Of Prey,en-US,4.13,52416,,,,,,,,,,,,,,,
1872,84847,Tami Hoag,1999,Ashes to Ashes,eng,4.03,49139,,,,,,,,,,,,,,,
1873,16703,Michael Chabon,2007,The Yiddish Policemen's Union,eng,3.69,46854,,,,,,,,,,,,,,,
1874,13642950,Melanie Benjamin,2013,The Aviator's Wife,en-US,3.87,48191,,,,,,,,,,,,,,,
1875,474858,David Shannon,1998,A Bad Case of Stripes,eng,4.24,51764,,,,,,,,,,,,,,,
1876,10428708,Lee Child,2011,The Affair,eng,4.11,43992,,,,,,,,,,,,,,,
1877,33514,"William Strunk Jr., E.B. White",1918,The Elements of Style,en-US,4.19,46041,,,,,,,,,,,,,,,
1878,12948,Henry James,1898,The Turn of the Screw,eng,3.45,53644,,,,,,,,,,,,,,,
1879,6066819,Jennifer Weiner,2009,Best Friends Forever,eng,3.48,50738,,,,,,,,,,,,,,,
1880,50027,R.A. Salvatore,1990,Homeland,eng,4.27,49095,,,,,,,,,,,,,,,
1881,100365,"Larry Niven, Jerry Pournelle",1974,The Mote in God's Eye,eng,4.06,48131,,,,,,,,,,,,,,,
1882,9572203,"Jo Nesbø, Don Bartlett",2007,Snømannen (Harry Hole #7) ,eng,4.04,47533,,,,,,,,,,,,,,,
1883,166997,"John  Williams, John McGahern",1965,Stoner,eng,4.28,42869,,,,,,,,,,,,,,,
1884,24937,"David Cote, Stephen Schwartz, Joan Marcus, Winnie Holzman",2005,"Wicked: The Grimmerie, a Behind-the-Scenes Look at the Hit Broadway Musical",en-US,4.17,47207,,,,,,,,,,,,,,,
1885,42607,William Shakespeare,1599,As You Like It,eng,3.83,56395,,,,,,,,,,,,,,,
1886,95431,"Garth Ennis, Steve Dillon, Joe R. Lansdale",1996,Preacher Vol. 1: Gone to Texas,eng,4.16,51267,,,,,,,,,,,,,,,
1887,15638,"Edmond Rostand, Eteel Lawson, Lowell Bair",1897,Cyrano de Bergerac,eng,4.05,54607,,,,,,,,,,,,,,,
1888,12609,Anne Fadiman,1997,"The Spirit Catches You and You Fall Down: A Hmong Child, Her American Doctors, and the Collision of Two Cultures",en-US,4.14,47785,,,,,,,,,,,,,,,
1889,3128411,Patricia Briggs,2009,Bone Crossed,en-GB,4.34,69516,,,,,,,,,,,,,,,
1890,8709526,Richelle Mead,2013,The Indigo Spell,eng,4.41,73056,,,,,,,,,,,,,,,
1891,6050298,Karen Marie Moning,2009,Dreamfever,en-US,4.43,68816,,,,,,,,,,,,,,,
1892,16243,Kate Atkinson,2004,Case Histories,eng,3.82,54908,,,,,,,,,,,,,,,
1893,15799166,J. Kenner,2013,"Release Me (Stark Trilogy, #1)",eng,4.14,61211,,,,,,,,,,,,,,,
1894,17910611,Sophie Kinsella,2013,Wedding Night,eng,3.4,32084,,,,,,,,,,,,,,,
1895,25099,"Neil Gaiman, Steve Parkhouse, Chris Bachalo, Michael Zulli, Mike Dringenberg, Malcolm Jones III, Todd Klein, Clive Barker",1990,The Doll's House,eng,4.44,54420,,,,,,,,,,,,,,,
1896,1000751,Eleanor H. Porter,1912,Pollyanna,eng,3.95,56529,,,,,,,,,,,,,,,
1898,17855756,Hugh Howey,2013,Dust,eng,4.26,33132,,,,,,,,,,,,,,,
1899,13547188,Jodi Picoult,2012,Lone Wolf,eng,3.67,33504,,,,,,,,,,,,,,,
1900,10588,Stephen King,1993,Nightmares & Dreamscapes ,eng,3.9,54401,,,,,,,,,,,,,,,
1901,7304203,Karen Marie Moning,2011,Shadowfever,en-US,4.46,73030,,,,,,,,,,,,,,,
1902,3613997,John Grisham,2009,The Associate,en-US,3.64,48838,,,,,,,,,,,,,,,
1903,13324841,Lois Lowry,2012,"Son (The Giver, #4)",eng,3.98,54620,,,,,,,,,,,,,,,
1904,18310944,"Neil Gaiman, J.H. Williams III, Dave Stewart, Todd Klein",2015,The Sandman: Overture,en-US,3.94,52973,,,,,,,,,,,,,,,
1905,13569581,Anthony  Ryan,2011,Blood Song,eng,4.47,44014,,,,,,,,,,,,,,,
1906,7137775,Simone Elkeles,2010,Rules of Attraction,en-US,4.22,68270,,,,,,,,,,,,,,,
1907,93007,Howard Pyle,1883,The Merry Adventures of Robin Hood,eng,4.05,48879,,,,,,,,,,,,,,,
1908,9915,Bret Easton Ellis,1985,Less Than Zero,eng,3.58,45978,,,,,,,,,,,,,,,
1909,875441,Lawrence Hill,2007,The Book of Negroes,eng,4.44,22146,,,,,,,,,,,,,,,
1910,93101,"Anonymous, Richard Francis Burton, A.S. Byatt",800,كِتَاب أَلْف لَيْلَة وَلَيْلَة‎‎ [kitāb ʾalf layla wa-layla],eng,4.06,46656,,,,,,,,,,,,,,,
