author,Art,Biography,Business,Christian,Classics,Comics,Cookbooks,Crime,Fantasy,Fiction,History,Manga,Mystery,Poetry,Psychology
Arnold J. Pomerans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grant Morrison,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0
Hillary Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark Bowden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V.E. Schwab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Victoria Schwab,0.125,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.125,0.125,0.125,0.0,0.0,0.125,0.125
David Grann,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trudi Canavan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patricia McCormick,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0
Jane Smiley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kent Haruf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel Clowes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ivan Turgenev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
George Reavy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jane Costlow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eliyahu M. Goldratt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeff Cox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Claudia Gray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashlee Vance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark Waid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex Ross,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0
Elliot S. Maggin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henri Charriere,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Colfer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
Brandon Dorman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
David Ebershoff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Walter Dean Myers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin Hearne,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0
Kim Stanley Robinson,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0
Elaine Hedges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heidi Murkoff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arlene Eisenberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sandee Hathaway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peter Thiel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blake  Masters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Katharine Kroeber Wiley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jim Gaffigan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ron Chernow,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2
Various,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nikolai Gogol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robert A. Maguire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elle Kennedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arlene Mosel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blair Lent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tina Reber,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
Penelope Douglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alison Weir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yevgeny Zamyatin,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0
Clarence Brown,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0
Alan Paton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brian Froud,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alan Lee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aprilynne Pike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cecily von Ziegesar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yuval Noah Harari,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnny Kansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stephanie Stehling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heather McDonald,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roy Handler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brad Wollack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amber Mazzola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh Wolf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shoshanna Handler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eva Magdalenski,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amy Meyer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glen Handler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dave Mallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sarah Colonna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M. Leighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henning Mankell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steven T. Murray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keith David,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Heald,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shari Lapena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ann Leckie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jerry I. Porras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allen Eskens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric Wilson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack Higgins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Wong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ann Druyan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lucy Christopher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stanislaw Lem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elizabeth Wurtzel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel J. Levitin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Julia Quinn,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0
Lorraine Hansberry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Richard K. Morgan,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25
A.J. Banner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jean-Dominique Bauby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeremy Leggatt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chevy Stevens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charles C. Mann,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kay Redfield Jamison,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sarah  Young,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edward Albee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrzej Sapkowski,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666
Jacqueline Carey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric Metaxas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.W. Tozer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jacqueline Winspear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dot Hutchison,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R.K. Lilley,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.0,0.14285714285714285,0.14285714285714285
Alexandra Adornetto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiran Desai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johann Wolfgang von Goethe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burton Pike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexandra Fuller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robin McKinley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Mark Zug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0
s`wd lsn`wsy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saud Alsanousi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rae Carson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ann Aguirre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dava Sobel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neil Armstrong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peter Salm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James W. Loewen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabriel Rodriguez,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.2
Alexandra Ripley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blaine Harden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sarah Thornton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dave Ramsey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Richard Atwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Florence Atwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fred Marcellino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
George Saunders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thomas J. Stanley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
William D. Danko,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bob Dylan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
George Selden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oliver  Harris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roger Fisher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
William Ury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bruce Patton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kerry Lonsdale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samantha Towle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madeline Miller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amy Schumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krishna-Dwaipayana Vyasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simon Brodbeck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juan Mascaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul Auster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pam Munoz Ryan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candace Bushnell,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666
R.J. Hollingdale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Tanner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dave Cullen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laila Ibrahim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark Owen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin Maurer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laura Moriarty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Wagner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
George Pratt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dick Giordano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P. Craig Russell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harlan Ellison,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clare Mackintosh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H.G. Bissinger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Sheff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ovid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Raeburn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denis Feeney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Julia Alvarez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robert Morgan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
Bo Hampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tracey Hampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington Irving,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jen Lancaster,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
Wallace Stegner,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.2
John le Carre,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285
Elin Hilderbrand,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285
Tad Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan Karon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tony Hsieh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erika Johansen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gordon Korman,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2
Holly Black,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.125,0.0,0.0,0.25,0.0
Tarryn Fisher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elizabeth Haynes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Richard Lancelyn Green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ronald Knox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Julian Symons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Rollins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oliver Stallybrass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pankaj Mishra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rachel Hartman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erich Segal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin Henkes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Wendy Higgins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Herman Wouk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bernard Cornwell,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2
Michael E. Gerber,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Howe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deborah Howe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alan Daniel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jussi Adler-Olsen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Lisa Hartford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Connolly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bill Clinton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linda Sue Park,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0
Nobuhiro Watsuki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenichiro Yagi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miranda Kenneally,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe Simpson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simms Taback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dan Millman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barbara Demick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack Welch,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.2
Suzy Welch,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.2
Gail McHugh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonah Lehrer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laurie R. King,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jean de Brunhoff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Merle S. Haas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom Rachman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Katja Millay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jenny Downham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simone Beck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisette Bertholle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazue Kato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Werry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohsin Hamid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jennifer A. Nielsen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Updike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel Todd Gilbert,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T.S. Eliot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Else Holmelund Minarik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tony DiTerlizzi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
David Platt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robert Greene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joost Elffers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jean Craighead George,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Susanna Kearsley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
Rosalyn Landor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peter Lerangis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hubert Selby Jr.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darren Aronofsky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Richard Price,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Erin Hunter,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666
Dee Brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wladyslaw Szpilman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maya Banks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Ian Edginton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I.N.J. Culbard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robert McCammon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China Mieville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carrie Jones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geoffrey Crayon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
William L. Hedges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Wilkerson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cynthia Lord,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karen Russell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark Kurlansky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maria Laina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ignes Sodre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Og Mandino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ian Fleming,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paullina Simons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.G. Riddle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Julie James,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andy Kubert,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.0
Peter Sanderson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peter Heller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cun Shang  Chun Shu ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheila Burnford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frank Quitely,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0
Fiona Barton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Patrick Carman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marie Rutkoski,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.25,0.0
Sapphire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atsushi Ohkubo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
William Kent Krueger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene Luen Yang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eugene Bradley Coco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ron Dias,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Walt Disney Company,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.0,0.18181818181818182,0.18181818181818182
K.A. Tucker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Marlowe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Robbins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tony Robbins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frederick L. Covan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diane Chamberlain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
Octavia E. Butler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henry Cloud,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Townsend,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luca Marinelli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John C. Maxwell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zig Ziglar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J. Sterling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sarah Ban Breathnach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moira Young,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edgar Rice Burroughs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Victoria Finlay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ernest J. Gaines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene Zion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Margaret Bloy Graham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hiro Fujiwara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick Bantock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'Hmd khld twfyq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ann Rule,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joel Schick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Julie Orringer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arthur Morey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keith Wilson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tim Curry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben Aaronovitch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vikram Seth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.25
